learning_rate,batch_size,optimizer,optimizer_name,optimizer_params,loss_function,loss_function_class,loss_function_params,metrics,epochs,activation_layers,pca_threshold,pca,pca_transform,n_splits,class_weights_enabled,outlier_dict,stratification_enabled,lr_schedule_enabled,lr_schedule_strategy,dropout_enabled,dropout_rate,early_stopping_metric,model,scaler,outlier_detection,avg_score,variance_score,avg_accuracy,avg_precision,avg_recall,avg_f1_score,avg_TP_accuracy,avg_TN_accuracy,avg_TP_TN_accuracy,confusion_matrix,validation_training_success,validation_training_improvement,validation_test_success,validation_test_improvement,validation_avg_train_test_improvement,validation_train_test_harmonic_mean,validation_train_test_geometric_mean
0.0001,32,"(<class 'keras.src.optimizers.adamax.Adamax'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001})",<class 'keras.src.optimizers.adamax.Adamax'>,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001}","(<class 'keras.src.losses.BinaryCrossentropy'>, {'reduction': 'auto'})",<class 'keras.src.losses.BinaryCrossentropy'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.confusion_metrics.AUC'>, {}), (<class 'keras.src.metrics.accuracy_metrics.BinaryAccuracy'>, {}), (<class 'keras.src.metrics.confusion_metrics.Precision'>, {}), (<class 'keras.src.metrics.confusion_metrics.Recall'>, {}), (<class 'keras.src.metrics.confusion_metrics.TruePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalsePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.TrueNegatives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalseNegatives'>, {}), (<class 'keras.src.metrics.probabilistic_metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': True}",True,False,,False,,val_loss,<keras.src.engine.sequential.Sequential object at 0x0000027024843C70>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.66202426   0.67403376   0.7175141    0.72839504   0.95161289
 236.          88.          18.          12.           0.58094627
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7175141242937854,0.6,0.16981132075471697,0.2647058823529412,0.6,0.7283950617283951,0.6641975308641975,"[[ 18  88]
 [ 12 236]]",0.7750141322781232,0.050328227571115935,0.7390776699029126,0.05582922824302133,0.053078727907068635,0.0529361990184464,0.05300741555796274
0.0001,32,"(<class 'keras.src.optimizers.adamax.Adamax'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001})",<class 'keras.src.optimizers.adamax.Adamax'>,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001}","(<class 'keras.src.losses.BinaryCrossentropy'>, {'reduction': 'auto'})",<class 'keras.src.losses.BinaryCrossentropy'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.confusion_metrics.AUC'>, {}), (<class 'keras.src.metrics.accuracy_metrics.BinaryAccuracy'>, {}), (<class 'keras.src.metrics.confusion_metrics.Precision'>, {}), (<class 'keras.src.metrics.confusion_metrics.Recall'>, {}), (<class 'keras.src.metrics.confusion_metrics.TruePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalsePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.TrueNegatives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalseNegatives'>, {}), (<class 'keras.src.metrics.probabilistic_metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",0.85,True,PCA(n_components=0.85),1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': True}",True,False,,False,,val_loss,<keras.src.engine.sequential.Sequential object at 0x0000027017CEA100>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.5656116    0.73761791   0.74576271   0.73795182   0.98790324
 245.          87.          19.           3.           0.54304272
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7457627118644068,0.8636363636363636,0.1792452830188679,0.29687499999999994,0.8636363636363636,0.7379518072289156,0.8007940854326396,"[[ 19  87]
 [  3 245]]",0.7671000565291125,0.04053058216654385,0.7427184466019418,0.06045751633986933,0.050494049253206594,0.048528061619907255,0.04950129628199893
0.0001,32,"(<class 'keras.src.optimizers.adamax.Adamax'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001})",<class 'keras.src.optimizers.adamax.Adamax'>,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001}","(<class 'keras.src.losses.BinaryCrossentropy'>, {'reduction': 'auto'})",<class 'keras.src.losses.BinaryCrossentropy'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.confusion_metrics.AUC'>, {}), (<class 'keras.src.metrics.accuracy_metrics.BinaryAccuracy'>, {}), (<class 'keras.src.metrics.confusion_metrics.Precision'>, {}), (<class 'keras.src.metrics.confusion_metrics.Recall'>, {}), (<class 'keras.src.metrics.confusion_metrics.TruePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalsePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.TrueNegatives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalseNegatives'>, {}), (<class 'keras.src.metrics.probabilistic_metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",0.9,True,PCA(n_components=0.9),1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': True}",True,False,,False,,val_loss,<keras.src.engine.sequential.Sequential object at 0x0000026FC8F78A00>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.59136754   0.71437538   0.73163843   0.72700298   0.98790324
 245.          92.          14.           3.           0.55940735
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.731638418079096,0.8235294117647058,0.1320754716981132,0.22764227642276422,0.8235294117647058,0.7270029673590505,0.7752661895618782,"[[ 14  92]
 [  3 245]]",0.7693612210288299,0.04335047759000736,0.758495145631068,0.0800000000000001,0.06167523879500373,0.056230640934000514,0.05889005185258876
0.0001,32,"(<class 'keras.src.optimizers.adamax.Adamax'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001})",<class 'keras.src.optimizers.adamax.Adamax'>,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001}","(<class 'keras.src.losses.BinaryCrossentropy'>, {'reduction': 'auto'})",<class 'keras.src.losses.BinaryCrossentropy'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.confusion_metrics.AUC'>, {}), (<class 'keras.src.metrics.accuracy_metrics.BinaryAccuracy'>, {}), (<class 'keras.src.metrics.confusion_metrics.Precision'>, {}), (<class 'keras.src.metrics.confusion_metrics.Recall'>, {}), (<class 'keras.src.metrics.confusion_metrics.TruePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalsePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.TrueNegatives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalseNegatives'>, {}), (<class 'keras.src.metrics.probabilistic_metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",0.95,True,PCA(n_components=0.95),1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': True}",True,False,,False,,val_loss,<keras.src.engine.sequential.Sequential object at 0x0000026FCED7E1F0>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.606516     0.69971085   0.73728812   0.73700303   0.97177422
 241.          86.          20.           7.           0.56753367
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7372881355932204,0.7407407407407407,0.18867924528301888,0.30075187969924816,0.7407407407407407,0.7370030581039755,0.7388718994223581,"[[ 20  86]
 [  7 241]]",0.7654041831543245,0.038404726735598194,0.75,0.06957928802589002,0.053992007380744104,0.0494920206290533,0.0516930705519781
0.0001,32,"(<class 'keras.src.optimizers.adamax.Adamax'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001})",<class 'keras.src.optimizers.adamax.Adamax'>,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001}","(<class 'keras.src.losses.BinaryCrossentropy'>, {'reduction': 'auto'})",<class 'keras.src.losses.BinaryCrossentropy'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.confusion_metrics.AUC'>, {}), (<class 'keras.src.metrics.accuracy_metrics.BinaryAccuracy'>, {}), (<class 'keras.src.metrics.confusion_metrics.Precision'>, {}), (<class 'keras.src.metrics.confusion_metrics.Recall'>, {}), (<class 'keras.src.metrics.confusion_metrics.TruePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalsePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.TrueNegatives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalseNegatives'>, {}), (<class 'keras.src.metrics.probabilistic_metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",0.99,True,PCA(n_components=0.99),1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': True}",True,False,,False,,val_loss,<keras.src.engine.sequential.Sequential object at 0x0000027001CB54F0>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.60313815   0.71431828   0.72881359   0.73312885   0.96370965
 239.          87.          19.           9.           0.5543586
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7288135593220338,0.6785714285714286,0.1792452830188679,0.2835820895522388,0.6785714285714286,0.7331288343558282,0.7058501314636284,"[[ 19  87]
 [  9 239]]",0.7608818541548897,0.03268945022288256,0.7572815533980582,0.07852564102564107,0.05560754562426182,0.04616208114762868,0.05066517574752542
0.0001,32,"(<class 'keras.src.optimizers.adamax.Adamax'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001})",<class 'keras.src.optimizers.adamax.Adamax'>,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001}","(<class 'keras.src.losses.BinaryCrossentropy'>, {'reduction': 'auto'})",<class 'keras.src.losses.BinaryCrossentropy'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.confusion_metrics.AUC'>, {}), (<class 'keras.src.metrics.accuracy_metrics.BinaryAccuracy'>, {}), (<class 'keras.src.metrics.confusion_metrics.Precision'>, {}), (<class 'keras.src.metrics.confusion_metrics.Recall'>, {}), (<class 'keras.src.metrics.confusion_metrics.TruePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalsePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.TrueNegatives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalseNegatives'>, {}), (<class 'keras.src.metrics.probabilistic_metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,,1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': True}",True,False,,False,,val_loss,<keras.src.engine.sequential.Sequential object at 0x000002700558AEE0>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.66116136   0.6940999    0.72316384   0.73148149   0.95564514
 237.          87.          19.          11.           0.57090569
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7231638418079096,0.6333333333333333,0.1792452830188679,0.27941176470588236,0.6333333333333333,0.7314814814814815,0.6824074074074074,"[[ 19  87]
 [ 11 237]]",0.7676653476540418,0.04123711340206183,0.7402912621359223,0.05737704918032792,0.049307081291194876,0.04798628963153384,0.048642202702230304
0.0001,32,"(<class 'keras.src.optimizers.adamax.Adamax'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001})",<class 'keras.src.optimizers.adamax.Adamax'>,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001}","(<class 'keras.src.losses.BinaryCrossentropy'>, {'reduction': 'auto'})",<class 'keras.src.losses.BinaryCrossentropy'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.confusion_metrics.AUC'>, {}), (<class 'keras.src.metrics.accuracy_metrics.BinaryAccuracy'>, {}), (<class 'keras.src.metrics.confusion_metrics.Precision'>, {}), (<class 'keras.src.metrics.confusion_metrics.Recall'>, {}), (<class 'keras.src.metrics.confusion_metrics.TruePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalsePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.TrueNegatives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalseNegatives'>, {}), (<class 'keras.src.metrics.probabilistic_metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",0.85,True,PCA(n_components=0.85),1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': True}",True,False,,False,,val_loss,<keras.src.engine.sequential.Sequential object at 0x000002700946DA90>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.57121265   0.73565888   0.72881359   0.72485209   0.98790324
 245.          93.          13.           3.           0.54752457
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7288135593220338,0.8125,0.12264150943396226,0.21311475409836067,0.8125,0.7248520710059172,0.7686760355029586,"[[ 13  93]
 [  3 245]]",0.7625777275296778,0.03484062268346923,0.7439320388349514,0.061990212071778114,0.04841541737762367,0.044609294019207456,0.04647340733001036
0.0001,32,"(<class 'keras.src.optimizers.adamax.Adamax'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001})",<class 'keras.src.optimizers.adamax.Adamax'>,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001}","(<class 'keras.src.losses.BinaryCrossentropy'>, {'reduction': 'auto'})",<class 'keras.src.losses.BinaryCrossentropy'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.confusion_metrics.AUC'>, {}), (<class 'keras.src.metrics.accuracy_metrics.BinaryAccuracy'>, {}), (<class 'keras.src.metrics.confusion_metrics.Precision'>, {}), (<class 'keras.src.metrics.confusion_metrics.Recall'>, {}), (<class 'keras.src.metrics.confusion_metrics.TruePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalsePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.TrueNegatives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalseNegatives'>, {}), (<class 'keras.src.metrics.probabilistic_metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",0.9,True,PCA(n_components=0.9),1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': True}",True,False,,False,,val_loss,<keras.src.engine.sequential.Sequential object at 0x000002700D317C10>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.58707559   0.72124165   0.73163843   0.7243402    0.99596775
 247.          94.          12.           1.           0.55561095
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.731638418079096,0.9230769230769231,0.11320754716981132,0.20168067226890757,0.9230769230769231,0.7243401759530792,0.8237085495150012,"[[ 12  94]
 [  1 247]]",0.7642736009044658,0.03698224852071009,0.7536407766990292,0.07407407407407418,0.05552816129739213,0.04933399111988165,0.052339524418444035
0.0001,32,"(<class 'keras.src.optimizers.adamax.Adamax'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001})",<class 'keras.src.optimizers.adamax.Adamax'>,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001}","(<class 'keras.src.losses.BinaryCrossentropy'>, {'reduction': 'auto'})",<class 'keras.src.losses.BinaryCrossentropy'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.confusion_metrics.AUC'>, {}), (<class 'keras.src.metrics.accuracy_metrics.BinaryAccuracy'>, {}), (<class 'keras.src.metrics.confusion_metrics.Precision'>, {}), (<class 'keras.src.metrics.confusion_metrics.Recall'>, {}), (<class 'keras.src.metrics.confusion_metrics.TruePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalsePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.TrueNegatives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalseNegatives'>, {}), (<class 'keras.src.metrics.probabilistic_metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",0.95,True,PCA(n_components=0.95),1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': True}",True,False,,False,,val_loss,<keras.src.engine.sequential.Sequential object at 0x0000027010C7EB20>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.59745842   0.70842206   0.71468925   0.71810091   0.97580647
 242.          95.          11.           6.           0.55877334
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7146892655367232,0.6470588235294118,0.10377358490566038,0.1788617886178862,0.6470588235294118,0.7181008902077152,0.6825798568685635,"[[ 11  95]
 [  6 242]]",0.7603165630299604,0.03197026022304831,0.7536407766990292,0.07407407407407418,0.05302216714856124,0.04466372370812777,0.048663820482258764
0.0001,32,"(<class 'keras.src.optimizers.adamax.Adamax'>, {'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001})",<class 'keras.src.optimizers.adamax.Adamax'>,"{'beta_1': 0.85, 'beta_2': 0.95, 'epsilon': 1e-08, 'learning_rate': 0.0001}","(<class 'keras.src.losses.BinaryCrossentropy'>, {'reduction': 'auto'})",<class 'keras.src.losses.BinaryCrossentropy'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.confusion_metrics.AUC'>, {}), (<class 'keras.src.metrics.accuracy_metrics.BinaryAccuracy'>, {}), (<class 'keras.src.metrics.confusion_metrics.Precision'>, {}), (<class 'keras.src.metrics.confusion_metrics.Recall'>, {}), (<class 'keras.src.metrics.confusion_metrics.TruePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalsePositives'>, {}), (<class 'keras.src.metrics.confusion_metrics.TrueNegatives'>, {}), (<class 'keras.src.metrics.confusion_metrics.FalseNegatives'>, {}), (<class 'keras.src.metrics.probabilistic_metrics.BinaryCrossentropy'>, {}), (<class 'tensorflow_addons.metrics.matthews_correlation_coefficient.MatthewsCorrelationCoefficient'>, {'num_classes': 2})]",200,"[{'nodes': 128, 'activation': 'softplus', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",0.99,True,PCA(n_components=0.99),1,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': True}",True,False,,False,,val_loss,<keras.src.engine.sequential.Sequential object at 0x000002701406AD30>,StandardScaler(),IsolationForest(contamination=0.05),"[  0.60050797   0.71762776   0.74011302   0.73780489   0.97580647
 242.          86.          20.           6.           0.5526098
   0.        ]",[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.7401129943502824,0.7692307692307693,0.18867924528301888,0.30303030303030304,0.7692307692307693,0.7378048780487805,0.7535178236397748,"[[ 20  86]
 [  6 242]]",0.7671000565291125,0.04053058216654385,0.758495145631068,0.0800000000000001,0.06026529108327197,0.053802885791147004,0.056942484783538486
