learning_rate,batch_size,optimizer,optimizer_name,optimizer_params,loss_function,metric,epochs,activation_layers,pca_threshold,pca,n_splits,class_weights_enabled,avg_score,mean_absolute_error_residuals_cv,median_absolute_error_residuals_cv,avg_sign_accuracy
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01})",Adam,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsolutePercentageError(name=mean_absolute_percentage_error,dtype=float32)",100,"[{'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.01, 'l1_reg': 0.001}]",,False,5,False,[1.26689911e+01 1.60959944e+08],12.926005871947973,9.893780994415284,0.7209060180774758
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01})",Adam,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsolutePercentageError(name=mean_absolute_percentage_error,dtype=float32)",100,"[{'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.01, 'l1_reg': 0.0001}]",,False,5,False,[1.26177044e+01 1.51225662e+08],12.931820527093,9.865890908241273,0.7156425491794424
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01})",Adam,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsolutePercentageError(name=mean_absolute_percentage_error,dtype=float32)",100,"[{'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.1}]",,False,5,False,[1.37575445e+01 1.73931619e+08],13.108048669869328,10.051877999305725,0.7153562788291871
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01})",Adam,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsolutePercentageError(name=mean_absolute_percentage_error,dtype=float32)",100,"[{'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.01}]",,False,5,False,[1.30568630e+01 1.71783542e+08],13.04685306817044,10.013625001907348,0.7127245853016568
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01})",Adam,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsolutePercentageError(name=mean_absolute_percentage_error,dtype=float32)",100,"[{'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}]",,False,5,False,[1.28072792e+01 1.69034368e+08],13.033204247651586,9.925275468826294,0.7144405378065428
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01})",Adam,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsolutePercentageError(name=mean_absolute_percentage_error,dtype=float32)",100,"[{'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.0001}]",,False,5,False,[1.27085564e+01 1.71884368e+08],13.02830161448296,10.050617480278015,0.7138692574878135
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01})",Adam,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsolutePercentageError(name=mean_absolute_percentage_error,dtype=float32)",100,"[{'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,5,False,[1.39315573e+01 1.63633910e+08],13.149915250636488,10.147300362586975,0.7054580914873487
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01})",Adam,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsolutePercentageError(name=mean_absolute_percentage_error,dtype=float32)",100,"[{'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.0001, 'l1_reg': 0.01}]",,False,5,False,[1.30879990e+01 1.78178006e+08],13.053248677103536,10.099446421861648,0.7136967816069377
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01})",Adam,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsolutePercentageError(name=mean_absolute_percentage_error,dtype=float32)",100,"[{'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,5,False,[1.27378122e+01 1.83364576e+08],13.017722319687469,10.056799221038819,0.7128963245957776
0.01,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01})",Adam,"{'beta_1': 0.9, 'beta_2': 0.999, 'epsilon': 1e-07, 'amsgrad': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsolutePercentageError(name=mean_absolute_percentage_error,dtype=float32)",100,"[{'nodes': 256, 'activation': 'tanh', 'l2_reg': 0.0001, 'l1_reg': 0.0001}]",,False,5,False,[1.25676476e+01 1.70710179e+08],13.000176142234604,10.03050332069397,0.7147272501088511
