learning_rate,batch_size,optimizer,optimizer_name,optimizer_params,loss_function,metric,epochs,activation_layers,pca_threshold,pca,n_splits,class_weights_enabled,avg_score,mean_absolute_error_residuals_cv,median_absolute_error_residuals_cv,avg_sign_accuracy
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'linear', 'l2_reg': 0.001, 'l1_reg': 0.001}]",,False,5,False,[12.44314766 12.80931664],12.809317497392339,9.787243381142616,0.7191896727263204
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'linear', 'l2_reg': 0.001, 'l1_reg': 0.0001}]",,False,5,False,[12.42890072 12.82881126],12.828812068049263,9.82267074584961,0.7201624583010052
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'linear', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,5,False,[12.85483627 12.91122017],12.91122052677749,9.752092099189758,0.7195903431839537
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'linear', 'l2_reg': 0.0001, 'l1_reg': 0.01}]",,False,5,False,[12.52295856 12.82872677],12.828727837943495,9.820352458953858,0.7190753544619152
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'linear', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,5,False,[12.45761433 12.8302845 ],12.830281955424416,9.879015600681305,0.7201623273522488
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 256, 'activation': 'linear', 'l2_reg': 0.0001, 'l1_reg': 0.0001}]",,False,5,False,[12.42691898 12.83376732],12.833765916908789,9.914389002323151,0.7205627850181526
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.1, 'l1_reg': 0.1}]",,False,5,False,[12.61742897 12.80210972],12.80210952821696,9.758763313293457,0.7211920428988126
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.1, 'l1_reg': 0.01}]",,False,5,False,[12.50287266 12.79094772],12.790947360123104,9.769243502616883,0.7219359627843633
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.1, 'l1_reg': 0.001}]",,False,5,False,[12.48094921 12.80214252],12.802142398523959,9.726494801044463,0.7218789018637282
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.1, 'l1_reg': 0.0001}]",,False,5,False,[12.49556313 12.80761223],12.80761351764983,9.841160607337951,0.7202194046414786
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.01, 'l1_reg': 0.1}]",,False,5,False,[12.64129124 12.84937801],12.849378128803258,9.821672010421754,0.7205055767801666
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.01, 'l1_reg': 0.01}]",,False,5,False,[12.47805557 12.80230751],12.802306596189421,9.827554982900619,0.7215354396440813
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.01, 'l1_reg': 0.001}]",,False,5,False,[12.42464027 12.79764061],12.797639285771236,9.856295418739318,0.7197046614483587
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.01, 'l1_reg': 0.0001}]",,False,5,False,[12.43615799 12.8102232 ],12.810222735796279,9.820392829179763,0.7212492511367989
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.1}]",,False,5,False,[12.67566624 12.86566372],12.865663064480884,9.773303556442261,0.7201048899539388
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.01}]",,False,5,False,[12.53251839 12.84002819],12.840030228900883,9.779737329483032,0.71833159826231
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}]",,False,5,False,[12.45250664 12.82641773],12.826417616877256,9.853882265090942,0.7186746021613092
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.0001}]",,False,5,False,[12.44011459 12.83308334],12.833083388591842,9.854854393005372,0.7212492511367989
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,5,False,[12.7096487  12.86244392],12.862443102956613,9.802672529220581,0.7198189306069802
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.0001, 'l1_reg': 0.01}]",,False,5,False,[12.52292347 12.81566525],12.815663627753443,9.857671368122102,0.7215927951994185
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,5,False,[12.43363228 12.80089741],12.800897091988205,9.821748411655426,0.7213067376408927
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'relu', 'l2_reg': 0.0001, 'l1_reg': 0.0001}]",,False,5,False,[12.46680794 12.84787426],12.847873918327528,9.841598230600358,0.7192468318585229
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.1, 'l1_reg': 0.1}]",,False,5,False,[12.85535946 12.93354473],12.933544670864535,9.781806206703186,0.7183316964738774
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.1, 'l1_reg': 0.01}]",,False,5,False,[12.61608658 12.89429283],12.894292514022514,9.846843838691711,0.7190182444354963
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.1, 'l1_reg': 0.001}]",,False,5,False,[12.54813023 12.89384499],12.893843090008195,9.837255167961121,0.7196475677905344
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.1, 'l1_reg': 0.0001}]",,False,5,False,[12.56286678 12.91214981],12.912149631694408,9.864251613616943,0.7190177206404703
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.01, 'l1_reg': 0.1}]",,False,5,False,[12.82083035 12.92704182],12.927041764659728,9.805369114875793,0.719475926707981
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.01, 'l1_reg': 0.01}]",,False,5,False,[12.63120842 12.94424858],12.944248806469568,9.889159202575684,0.7171301925274093
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.01, 'l1_reg': 0.001}]",,False,5,False,[12.52010975 12.8664463 ],12.866446487709108,9.893618905544281,0.720048107299411
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.01, 'l1_reg': 0.0001}]",,False,5,False,[12.53576088 12.89846935],12.898470897235583,9.824662590026856,0.7165576190897097
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.1}]",,False,5,False,[12.83602562 12.92430477],12.92430316562304,9.825207376480103,0.718160055391324
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.01}]",,False,5,False,[12.73102589 12.98662014],12.986619597798583,9.989133405685426,0.718274046283838
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.001}]",,False,5,False,[12.70990868 12.9420393 ],12.942038142896156,9.917736446857452,0.7172444125802471
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.001, 'l1_reg': 0.0001}]",,False,5,False,[12.63503761 12.93954182],12.939542830180466,9.956967210769653,0.7182171326805538
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,5,False,[12.76270161 12.91085033],12.910850467458545,9.897653198242187,0.7159857003957927
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.0001, 'l1_reg': 0.01}]",,False,5,False,[12.88771267 13.07580147],13.075801121696028,10.041292119026185,0.7185606440059844
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.0001, 'l1_reg': 0.001}]",,False,5,False,[12.88554192 13.0110878 ],13.011089428558694,10.066883087158203,0.7186747658472548
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'tanh', 'l2_reg': 0.0001, 'l1_reg': 0.0001}]",,False,5,False,[12.770788   12.97560978],12.975611555575583,9.88880534172058,0.7183889538176472
0.01,64,"(<class 'keras.src.optimizers.rmsprop.RMSprop'>, {'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01})",RMSprop,"{'rho': 0.9, 'momentum': 0.0, 'epsilon': 1e-07, 'centered': False, 'learning_rate': 0.01}",<keras.src.losses.Huber object at 0x000001C903DBCD60>,"MeanAbsoluteError(name=mean_absolute_error,dtype=float32)",100,"[{'nodes': 128, 'activation': 'relu', 'l2_reg': 0.001, 'l1_reg': 0.001}, {'nodes': 128, 'activation': 'elu', 'l2_reg': 0.1, 'l1_reg': 0.1}]",,False,5,False,[12.73819103 12.84664326],12.84664363897106,9.797634696960449,0.7193614774948193
