learning_rate,batch_size,optimizer,optimizer_name,optimizer_params,loss_function,loss_function_class,loss_function_params,metrics,epochs,activation_layers,pca_threshold,pca,pca_transform,n_splits,class_weights_enabled,outlier_dict,stratification_enabled,lr_schedule_enabled,lr_schedule_strategy,dropout_enabled,dropout_rate,early_stopping_metric,model,scaler,outlier_detection,avg_score,variance_score,mean_absolute_error_residuals_cv,median_absolute_error_residuals_cv,avg_sign_accuracy,validation_train_error_mean,validation_train_error_median,validation_train_error_std,validation_train_abserror_mean,validation_train_abserror_median,validation_train_abserror_std,validation_training_success,validation_training_improvement_abserror_mean,validation_training_improvement_abserror_median,validation_training_improvement_abserror_std,validation_training_improvement_sign_success,validation_test_error_mean,validation_test_error_median,validation_test_error_std,validation_test_abserror_mean,validation_test_abserror_median,validation_test_abserror_std,validation_test_success,validation_test_improvement_abserror_mean,validation_test_improvement_abserror_median,validation_test_improvement_abserror_std,validation_test_improvement_sign_success,validation_avg_train_test_improvement_abserror_mean,validation_avg_train_test_improvement_abserror_median,validation_avg_train_test_improvement_abserror_std,validation_avg_train_test_improvement_sign_success,validation_train_test_harmonic_mean_abserror_mean,validation_train_test_harmonic_mean_abserror_median,validation_train_test_harmonic_mean_abserror_std,validation_train_test_harmonic_mean_sign_success,validation_train_test_geometric_mean_abserror_mean,validation_train_test_geometric_mean_abserror_median,validation_train_test_geometric_mean_abserror_std,validation_train_test_geometric_mean_sign_success
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CB0A066D0>,StandardScaler(),IsolationForest(contamination=0.05),"[ 3.97343191e+01  8.16479980e+02  2.28200703e+01  1.40320483e+03
  2.85558764e+01  1.19263253e-01  2.21384672e+01 -3.97115755e+00]","[1.03338483e+00 3.48473384e+03 6.20241637e-01 6.13277597e+04
 1.04186248e+00 4.04306297e-03 6.20482498e-01 2.88100840e-01]",22.82007137785583,19.723783380424106,0.5596316282200974,-21.1085578370336,-19.60961150055087,19.264103818887953,23.10372158240949,20.007912028435996,16.817743681222804,0.543046357615894,-1.5293778452271583,-2.017207641622244,-1.0204674563150902,0.027568922305764427,-25.31479577998693,-23.35064494326218,27.307482712062825,27.640172229375512,23.41201514549092,24.945891169751594,0.4503171247357294,-1.854020450850933,-2.488288435766141,-1.8146463183107238,-0.16796875000000006,-1.692,-2.253,-1.418,-0.07,-1.676,-2.228,-1.306,0.066,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.Huber'>, {'reduction': 'auto'})",<class 'keras.src.losses.Huber'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020DB6F52D30>,StandardScaler(),IsolationForest(contamination=0.05),"[4.66142159e+01 1.58977854e+02 9.42360814e+00 2.34420156e+02
 1.25954339e+01 1.65591108e-01 8.75739733e+00 3.94244591e-02]","[7.49423789e+00 2.13777550e+02 1.98036740e-01 5.64684362e+02
 3.32894421e-01 9.08960268e-04 1.94232658e-01 3.42936664e-04]",9.423607989872556,7.046813657485305,0.5827955547140439,-2.5014166885619233,-2.267465744990842,12.772785658097238,9.70767729747613,7.280800879603356,8.666246916950223,0.5258278145695364,-0.06278911807636116,-0.09795005195184281,-0.04115452084329678,-0.005012531328320786,-4.658559846494078,-4.443569168257837,13.72802312479181,10.900013804306257,8.912184633497205,9.54697649936538,0.4799154334038055,-0.12549451768558653,-0.32787675051664683,-0.07718590095995141,-0.11328125000000004,-0.094,-0.213,-0.059,-0.059,-0.084,-0.151,-0.054,-0.01,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.LogCosh'>, {'reduction': 'auto'})",<class 'keras.src.losses.LogCosh'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CB0E4A490>,StandardScaler(),IsolationForest(contamination=0.05),"[4.67264188e+01 1.57023076e+02 9.35402807e+00 2.00945618e+02
 1.25170991e+01 1.56305552e-01 8.69376882e+00 5.15423814e-02]","[1.15079779e+00 2.17675713e+02 1.76343596e-01 7.04943656e+02
 3.45306938e-01 3.57769829e-04 1.77263704e-01 1.49111011e-04]",9.354028142559882,7.11904753930688,0.5781527764629156,0.29636522103570706,0.2632591984401129,12.296097713665894,9.144499683819811,6.774562814901747,8.2222028461217,0.5509933774834437,-0.0011328617962146716,-0.021608984721693338,0.012192504256176694,0.04260651629072678,-1.826212313141547,-1.375003970936524,13.753312246824343,10.3292178721326,7.654424777701555,9.250779921910844,0.4714587737843552,-0.06655627192622057,-0.14047600211127692,-0.04376602429346677,-0.12890625000000003,-0.034,-0.081,-0.016,-0.043,-0.002,-0.037,0.034,0.127,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020C91E568B0>,StandardScaler(),IsolationForest(contamination=0.05),"[3.87242747e+02 1.58451782e+02 9.43734296e+00 2.54572342e+02
 1.25681229e+01 1.80146640e-01 8.77321053e+00 4.41136559e-02]","[4.26050498e+02 3.20208351e+02 2.67395898e-01 2.98432556e+03
 4.94075512e-01 4.42763844e-04 2.64339436e-01 1.14696815e-03]",9.437342941247566,7.067890583915049,0.5900733167134758,-0.2212017373696171,-0.15734860823478858,12.203278552287193,9.138135117725627,6.942658495701232,8.087528566669247,0.5602649006622517,-0.0004360739468765392,-0.04695793527240925,0.02837214190520169,0.06015037593984964,-1.8442591683119762,-1.2969499533625237,13.590522842339874,10.150803833941751,7.423034088755211,9.211606161698795,0.5052854122621564,-0.048133907930441346,-0.10599979579671925,-0.03934604670257076,-0.06640625000000014,-0.024,-0.076,-0.005,-0.003,-0.001,-0.065,0.203,1.277,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanAbsoluteError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanAbsoluteError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x00000211999E5C70>,StandardScaler(),IsolationForest(contamination=0.05),"[4.94064687e+01 1.57108078e+02 9.31608200e+00 2.26030238e+02
 1.25187543e+01 2.07971747e-01 8.65693537e+00 5.13629715e-02]","[1.75914616e+01 2.47715401e+02 2.15509474e-01 2.95832795e+02
 3.88871237e-01 2.09090923e-03 2.16181818e-01 4.78116187e-04]",9.31608244003799,7.070003047782517,0.603985873121062,-2.5881633215555393,-2.5099353558682296,12.458719241557668,9.417708626107302,6.885082799608813,8.553987472378493,0.5562913907284768,-0.031043568747689956,-0.03827547855354358,-0.027667779772648154,0.052631578947368356,-4.226277058189178,-4.066747180087944,13.640460817153508,10.675477208410843,8.11393181158547,9.473867449009942,0.45454545454545453,-0.1023097114791731,-0.20894055172349482,-0.06893700265369879,-0.16015625000000006,-0.067,-0.124,-0.048,-0.054,-0.048,-0.065,-0.039,0.157,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanAbsolutePercentageError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanAbsolutePercentageError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CB1237D90>,StandardScaler(),IsolationForest(contamination=0.05),"[ 7.40229024e+02  1.93627589e+02  1.05454547e+01  2.86306264e+02
  1.39029274e+01  8.87426796e-02  9.88018163e+00 -1.74974243e-01]","[1.48279942e+03 2.63244184e+02 2.68216078e-01 4.51058760e+02
 3.36205632e-01 1.05501943e-03 2.68602788e-01 1.03923313e-02]",10.545454485337926,8.177025132364587,0.5443713381089127,-2.0735977206961307,-1.5060491307125132,14.377537998155958,11.03815691235204,8.708921279030006,9.438993855308622,0.5059602649006623,-0.20844901314520245,-0.31331164371527526,-0.13399159045944795,-0.04260651629072678,-3.8915966567545723,-3.619012056443342,15.158840422460012,11.728040896340286,8.867757773601554,10.35029937093222,0.5285412262156448,-0.2109934876237033,-0.32125734160851405,-0.16782486621015213,-0.02343750000000006,-0.21,-0.317,-0.151,-0.033,-0.21,-0.317,-0.149,-0.03,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x000002114F723CA0>,StandardScaler(),IsolationForest(contamination=0.05),"[ 4.01512947e+01  7.49651794e+02  2.26754360e+01  1.18851298e+03
  2.73386237e+01  1.33781962e-01  2.19916986e+01 -3.57936279e+00]","[3.83614477e-01 6.84482081e+03 2.88060299e+00 2.60368591e+04
 2.25146818e+00 8.19456031e-04 2.87808580e+00 4.97179268e-01]",22.675435332362497,20.842734876596683,0.5668909821494315,-21.721368612888327,-20.113001554127145,20.15102909756951,23.823837362191515,20.62606817896925,17.613720332308183,0.5384105960264901,-1.6082155724254432,-2.1104260373475934,-1.1160953211457514,0.018796992481203104,-26.403232507782924,-24.817611586701382,21.404178144518156,28.476244754032564,25.168779698284244,18.550794708400552,0.4503171247357294,-1.940350161967198,-2.75003871380887,-1.0930872211552907,-0.16796875000000006,-1.774,-2.43,-1.105,-0.075,-1.759,-2.388,-1.104,0.042,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.Huber'>, {'reduction': 'auto'})",<class 'keras.src.losses.Huber'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CF4666B80>,StandardScaler(),IsolationForest(contamination=0.05),"[4.87844187e+01 1.58813105e+02 9.42625936e+00 2.38926270e+02
 1.25919495e+01 1.80130859e-01 8.76433245e+00 3.93749475e-02]","[1.04949690e+01 1.64276887e+02 1.57293265e-01 1.21924235e+02
 2.55911737e-01 2.66157754e-05 1.57290428e-01 5.74776391e-04]",9.426259667806443,7.070037465777925,0.5900654275405767,-2.638261954255935,-2.5436693462338598,12.368154892343693,9.458559244213665,7.171800738534275,8.391225419456818,0.5403973509933775,-0.0355158633099972,-0.081512751642639,-0.008113704191246037,0.02255639097744364,-4.106870329890762,-3.316466767375903,13.530458297553004,10.543230755577888,8.070695825880685,9.411705311841075,0.4820295983086681,-0.08865443908052222,-0.20249857789058462,-0.06192324518437923,-0.109375,-0.062,-0.142,-0.035,-0.043,-0.051,-0.116,-0.014,0.057,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.LogCosh'>, {'reduction': 'auto'})",<class 'keras.src.losses.LogCosh'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x00000211506BAD00>,StandardScaler(),IsolationForest(contamination=0.05),"[4.51860415e+01 1.57452754e+02 9.40210692e+00 2.54007818e+02
 1.25310116e+01 2.09291865e-01 8.73690383e+00 4.99748588e-02]","[6.23773616e-02 2.65961963e+02 2.73226063e-01 2.19675531e+03
 4.26505178e-01 5.14031744e-04 2.70563024e-01 8.84961089e-05]",9.402106992552243,7.291764796730027,0.6046459339202879,-1.5993512039710458,-1.604576842090418,12.412300909037254,9.310456332475761,6.9622240141696885,8.35959275696623,0.5516556291390728,-0.019301669314138774,-0.0499084296444071,-0.0043133867211806055,0.04385964912280703,-3.681159595461896,-2.949149598756337,13.601278379196344,10.466404994109364,7.512382789303217,9.423199956409105,0.4904862579281184,-0.08072169927833195,-0.11931236359301893,-0.06322018658420889,-0.09375000000000003,-0.05,-0.085,-0.034,-0.025,-0.031,-0.07,-0.008,0.165,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020DD7CE91C0>,StandardScaler(),IsolationForest(contamination=0.05),"[ 4.07898191e+01  5.40030955e+02  1.85521545e+01  8.90481283e+02
  2.31283118e+01  1.51006661e-01  1.78733899e+01 -2.25805028e+00]","[3.72521956e-01 1.10711418e+04 4.39805490e+00 3.04743567e+04
 5.11215952e+00 1.98231465e-03 4.39658976e+00 3.06735498e-01]",18.552154587588674,15.943037237304317,0.5755033292309634,-13.75836668807593,-13.958665723160909,17.743488096178854,18.164571972772023,15.986098832792692,13.193905236452867,0.5324503311258278,-0.9886435071544916,-1.410715295503072,-0.5851030112750537,0.007518796992481283,-16.6631141551772,-18.119607399662417,20.020053655082968,21.32750407550417,19.465224123818004,14.940684770292783,0.47357293868921774,-1.2021980287230203,-1.9002337384779902,-0.6857583116828948,-0.12500000000000008,-1.095,-1.655,-0.635,-0.059,-1.085,-1.619,-0.631,0.016,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,False,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020CBDE38B50>,StandardScaler(),IsolationForest(contamination=0.05),"[ 3.92969475e+01  8.64402588e+02  2.44003709e+01  1.34120284e+03
  2.91673590e+01  1.57667749e-01  2.37150879e+01 -4.14904459e+00]","[8.02566195e-01 4.29950547e+04 1.25696752e+01 1.07598632e+05
 1.36677837e+01 5.76384479e-03 1.25304135e+01 7.13416774e-01]",24.400369744226055,22.381867607416282,0.578833875056539,-17.92895463496495,-18.17060217623296,19.481790323938704,21.47746046895431,19.359270658694953,15.479457152519823,0.5503311258278145,-1.3513360169331472,-1.9193920527355324,-0.8596870074200181,0.04135338345864653,-19.658527865451802,-18.412699092268582,20.645601175189526,22.565577112575582,19.368222265614648,17.413593452358196,0.49471458773784355,-1.3300368040434434,-1.885780883475299,-0.9647767388110424,-0.08593750000000004,-1.341,-1.903,-0.912,-0.022,-1.341,-1.902,-0.909,0.159,,,,
0.1,128,"(<class 'keras.src.optimizers.adam.Adam'>, {'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01})",<class 'keras.src.optimizers.adam.Adam'>,"{'beta_1': 0.99, 'beta_2': 0.9995, 'epsilon': 1e-06, 'amsgrad': False, 'learning_rate': 0.01}","(<class 'keras.src.losses.MeanSquaredLogarithmicError'>, {'reduction': 'auto'})",<class 'keras.src.losses.MeanSquaredLogarithmicError'>,{'reduction': 'auto'},"[(<class 'keras.src.metrics.regression_metrics.MeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsoluteError'>, {}), (<class 'keras.src.metrics.regression_metrics.MeanAbsolutePercentageError'>, {}), (<class 'keras.src.metrics.regression_metrics.RootMeanSquaredError'>, {}), (<class 'keras.src.metrics.regression_metrics.CosineSimilarity'>, {}), (<class 'keras.src.metrics.regression_metrics.LogCoshError'>, {}), (<class 'tensorflow_addons.metrics.r_square.RSquare'>, {})]",200,"[{'nodes': 256, 'activation': 'elu', 'l2_reg': 0.0001, 'l1_reg': 0.1}]",,False,,3,True,"{'enabled': True, 'contamination': 0.05, 'remove_outliers': False}",False,False,,True,0.9,val_root_mean_squared_error,<keras.src.engine.sequential.Sequential object at 0x0000020DB725EF70>,StandardScaler(),IsolationForest(contamination=0.05),"[ 4.06808357e+01  6.13786214e+02  2.00078055e+01  1.00423800e+03
  2.46535250e+01  1.43067519e-01  1.93256207e+01 -2.75852768e+00]","[4.42227128e+00 1.48942073e+04 2.80527726e+00 1.66443937e+04
 5.98992394e+00 4.11785569e-03 2.79708118e+00 7.32065661e-01]",20.007804822194007,17.524561772802738,0.5715337604005596,-19.417206427846217,-18.66833708248973,18.630818021589207,21.884540324283414,19.43645641695054,15.656776449825513,0.5470198675496689,-1.3959028095009587,-1.9310317210478571,-0.8809899762589841,0.03508771929824571,-21.407667772947974,-21.169754034807635,21.2896087378744,24.834982067813964,21.821978593052382,17.158775175347465,0.4608879492600423,-1.5643670426455465,-2.251379904661545,-0.9360255781350826,-0.14843750000000003,-1.48,-2.091,-0.909,-0.057,-1.475,-2.079,-0.908,0.092,,,,
